id,permit_id,city,address,type,description,contractor,issued_date
3045,091063,arlington,6605 RUNNING CREEK DRIVE,RP,New Construction,,2025-10-28
3043,083556,arlington,4207 ANNIES LANE,RP,Addition,,2025-10-28
3038,079032,arlington,2204 CASTLE ROCK ROAD,RP,New Construction,,2025-10-28
3037,084236,arlington,1800 W MAYFIELD ROAD,RP,New Construction,,2025-10-28
3036,046980,arlington,1800 W MAYFIELD ROAD,RP,Addition,,2025-10-28
3035,104511,arlington,2702 WESTWOOD DRIVE,RP,New Construction,,2025-10-28
35949,091183,arlington,2325 N FIELDER ROAD,RP,Remodel/Alterations/Repairs,,2025-10-28
3024,024358,arlington,1309 VIRIDIAN PARK LANE,RP,New Construction,,2025-10-28
25933,24358,arlington,"1309 VIRIDIAN PARK LANE, Arlington TX",RP,New Construction,,2025-10-28
25935,91183,arlington,"2325 N FIELDER ROAD, Arlington TX",RP,Remodel/Alterations/Repairs,,2025-10-28
25938,46980,arlington,"1800 W MAYFIELD ROAD, Arlington TX",RP,Addition,,2025-10-28
25939,84236,arlington,"1800 W MAYFIELD ROAD, Arlington TX",RP,New Construction,,2025-10-28
25940,79032,arlington,"2204 CASTLE ROCK ROAD, Arlington TX",RP,New Construction,,2025-10-28
25941,83556,arlington,"4207 ANNIES LANE, Arlington TX",RP,Addition,,2025-10-28
25387,PB25-15070,fort_worth,"2615 WHITEHURST DR, Fort Worth TX 76133",Residential Accessory New,FENCE INSTALLATION,,2025-10-28
25386,PB25-15297,fort_worth,"9324 GOLDENVIEW DR, Fort Worth TX 76244",Residential Accessory New,Wickman new fence,,2025-10-28
237,PB25-15069,fort_worth,"3213 STADIUM DR, Fort Worth TX 76109",Residential Addition,Bureau Veritas,,2025-10-28
236,PB25-15066,fort_worth,"2800 OAKBRIAR TRL, Fort Worth TX 76109",Residential Addition,2800 Oakbriar Trail,,2025-10-28
235,PB25-15105,fort_worth,"5700 VIOLET CROWN PL, Fort Worth TX 76126",Residential Addition,Attached Patio Cover,,2025-10-28
25384,PB25-15045,fort_worth,"6748 KIRKWOOD RD, Fort Worth TX 76116",Residential Accessory New,BOB DAVIS FENCES,,2025-10-28
833,FENC-1025-1322,north_richland_hills,"8317 SANDY CT, North Richland Hills TX",Fence,0 Replacement Applicant Hail King Professional Roofing lori@hailkingpros.com Lori ANDERSON STOKES,,2025-10-28
25380,WIND-0925-0702,north_richland_hills,"6721 PARKWOOD DR, North Richland Hills TX",Other (WIND),Window 0Energy Efficient Window Install in existing openings of the house. Manufacture is Pella Window Replacement Applicant Power Home Remodeling Grou(2p14) 649-5301 steven.crandall@powerhrg.com Stev...,,2025-10-28
25382,ECHR-1025-1946,north_richland_hills,"8321 FOREST GLENN DR, North Richland Hills TX",Other (ECHR),"M Mechanical () 0replacement of downstairs 2 ton system, Carrier 15 series with 45,000 btu gas furnace Remodel/Repair Replace Applicant Hawk Air Company 8173378089jchawk68@hotmail.com Chris Hawkins",,2025-10-28
25942,91063,arlington,"6605 RUNNING CREEK DRIVE, Arlington TX",RP,New Construction,,2025-10-28
25943,87212,arlington,"1122 MILLVIEW DRIVE, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-28
25952,82066,arlington,"2608 COUNTRY RIDGE LANE CEDAR BEND APTS Suite 3101, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-27
546,PB25-15023,fort_worth,"8705 BECKER AVE, Fort Worth TX 76123",Residential Accessory Addition,Pergola addition,,2025-10-27
890,BLDR-0525-1220,north_richland_hills,"5708 GLYNDA DR, North Richland Hills TX",Other (BLDR),Building 1000ADDITION. Addition Applicant Sterlings General Contracting(469) 285-9284 Sterlingsgc20@gmail.com RORY STERLING,,2025-10-27
25397,ECHR-1025-1944,north_richland_hills,"7200 DEVILLE DR, North Richland Hills TX",Other (ECHR),M Mechanical () 02 Full system replacement Remodel/Repair Replace Applicant North tarrant heat and air melissa@northtarrantac.com Chris Brown,,2025-10-27
887,ROOF-1025-0214,north_richland_hills,"8508 GILLIS CT, North Richland Hills TX",Roofing,"Re-Roof 0COMPOSITE RE-ROOF RE-DECK 7/16"" Re-Roof with a Deck Applicant Blue Nail & Construction info@bluenail.com Cathy Rodgers",,2025-10-27
35984,082066,arlington,2608 COUNTRY RIDGE LANE CEDAR BEND APTS Suite 3101,CP,Remodel/Alterations/Repairs,,2025-10-27
25398,OUND-1025-0962,north_richland_hills,"7312 FALCON CT, North Richland Hills TX",Other (OUND),F Foundation Repair 0Install 9 Exterior Concrete Pressed Piers Applicant Master Builders Remodelers &( 8G1u7a) r4a6n9te-1e0d9 F0oundation ReLpinadirssayTatum@mbrgfr.com Brian Ramon,,2025-10-27
25402,PB25-14970,fort_worth,"3928 MODLIN AVE, Fort Worth TX 76107",Residential Accessory New,3928 Modlin Ave Fence,,2025-10-25
239,PB25-14969,fort_worth,"6800 CROOKED STICK CT, Fort Worth TX 76132",Residential Addition,ABP Development,,2025-10-25
241,PB25-15012,fort_worth,"4620 PREWETT RD, Fort Worth TX 76137",Residential Addition,4620 Prewett/JM Builders,,2025-10-24
242,PB25-14914,fort_worth,"6908 MARTHA LN, Fort Worth TX 76112",Residential Addition,Mark Stephens,,2025-10-24
830,FENC-0925-1299,north_richland_hills,"4704 HOLIDAY LN, North Richland Hills TX",Fence,"0We plan to build a in the back of our property, also on the left side (facing Blaney Ave) approximately 100 ft long anRde 8si dfte hnitgiahl. Applicant famloesp0609@gmail.com Cecilia Esparza",,2025-10-24
871,PAVE-1025-0390,north_richland_hills,"7116 CHAPMAN RD, North Richland Hills TX",Other (PAVE),"Paving 120New concrete for future patio 12x20 and extend existing drive way 18 inches Driveway, new or replace (res. private prop.) Applicant (817) 503-5075 villanueva817e@gmail.com Eduardo Villanueva",,2025-10-24
25964,89394,arlington,"1625 CONSTITUTION PARKWAY Bldg OFFICE, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-24
25963,70937,arlington,"918 113TH STREET D, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-24
25962,86450,arlington,"705 E ABRAM STREET, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-24
36001,089394,arlington,1625 CONSTITUTION PARKWAY Bldg OFFICE,CP,Remodel/Alterations/Repairs,,2025-10-24
35999,086450,arlington,705 E ABRAM STREET,CP,Remodel/Alterations/Repairs,,2025-10-24
36000,070937,arlington,918 113TH STREET D,CP,Remodel/Alterations/Repairs,,2025-10-24
240,PB25-14923,fort_worth,"6521 STONE CREEK TRL, Fort Worth TX 76137",Residential Addition,325-0378 Burke,,2025-10-24
3112,020972,arlington,3112 COLLARD ROAD,RP,New Construction,,2025-10-23
25416,ECHR-1025-1941,north_richland_hills,"7300 COVENTRY CIR, North Richland Hills TX",Other (ECHR),M Mechanical () 0replacing a 4 ton gas complete system Remodel/Repair Replace Applicant Milestone Electric and Air 4694805167leighann@callmilestone.com Justin Robison,,2025-10-23
828,FENC-1025-1315,north_richland_hills,"7200 TIMBERIDGE DR, North Richland Hills TX",Fence,0Repair to Existing Applicant Rick4plants@gmail.com Richard Williams,,2025-10-23
244,PB25-14831,fort_worth,"15560 HALSTEAD LN, Fort Worth TX 76247 United States",Residential Addition,Lagrone,,2025-10-23
243,PB25-14876,fort_worth,"308 CRESTWOOD DR, Fort Worth TX 76107",Residential Addition,308 Crestwood,,2025-10-23
25986,48681,arlington,"2300 CHERRY SAGE DRIVE, Arlington TX",RP,New Construction,,2025-10-23
25985,77089,arlington,"200 N MESQUITE STREET Suite 206, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-23
25984,20972,arlington,"3112 COLLARD ROAD, Arlington TX",RP,New Construction,,2025-10-23
3116,048681,arlington,2300 CHERRY SAGE DRIVE,RP,New Construction,,2025-10-23
36033,077089,arlington,200 N MESQUITE STREET Suite 206,CP,Remodel/Alterations/Repairs,,2025-10-23
25434,PB25-14804,fort_worth,"2912 PIONEER ST, Fort Worth TX 76119",Residential Addition,HOME-TECH REMODELING,,2025-10-22
25430,PB25-14752,fort_worth,"5105 PAINT ROCK CT, BLDG, Fort Worth TX 76132",Residential Accessory New,Paint Rock Accessory uit,,2025-10-22
25427,FENC-0925-1303,north_richland_hills,"5753 GLYNDA DR, North Richland Hills TX",Fence,0Entry walls with pin mounted letters and primary masonry columns. Masonry Screening Wall Applicant North Texas Hardscape kyle@nth11.com Kyle Kent,,2025-10-22
25426,ECHR-1025-1937,north_richland_hills,"5132 CLOYCE CT, North Richland Hills TX",Other (ECHR),M Mechanical () 0replace 1- 4 ton coil and condenser combo Remodel/Repair Replace Applicant Berkeys LLC 8174815869permits-damages@berkeys.com Ryan Johnson,,2025-10-22
26002,71552,arlington,"3310 S COOPER STREET, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-22
26000,88226,arlington,"1612 CAPLIN DRIVE, Arlington TX",RP,New Construction,,2025-10-22
26003,86195,arlington,"8104 MANSANILLO COURT, Arlington TX",RP,Remodel/Alterations/Repairs,,2025-10-22
26005,81250,arlington,"4101 W ARKANSAS LANE, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-22
26007,55091,arlington,"1901 SE GREEN OAKS BOULEVARD, Arlington TX",CP,Addition,,2025-10-22
26001,76244,arlington,"2809 NW GREEN OAKS BOULEVARD, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-22
25437,PB25-14775,fort_worth,"14841 PICANTE ST, Fort Worth TX 76052 United States",Residential Addition,PO-Manriquez,,2025-10-22
246,PB25-14758,fort_worth,"144 ROCKIN RIVER DR, Fort Worth TX 76120",Residential Addition,Backyard Patio Expansion with Covered Patio Upgrade,,2025-10-22
3148,055091,arlington,1901 SE GREEN OAKS BOULEVARD,CP,Addition,,2025-10-22
3147,122080,arlington,4501 BOWMAN SPRINGS ROAD,RP,New Construction,,2025-10-22
36062,081250,arlington,4101 W ARKANSAS LANE,CP,Remodel/Alterations/Repairs,,2025-10-22
36060,086195,arlington,8104 MANSANILLO COURT,RP,Remodel/Alterations/Repairs,,2025-10-22
36058,071552,arlington,3310 S COOPER STREET,CP,Remodel/Alterations/Repairs,,2025-10-22
36055,076244,arlington,2809 NW GREEN OAKS BOULEVARD,CP,Remodel/Alterations/Repairs,,2025-10-22
25435,PB25-14787,fort_worth,"4209 CHEROKEE TRL, Fort Worth TX 76133",Residential Addition,Tammy Mata,,2025-10-22
3136,088226,arlington,1612 CAPLIN DRIVE,RP,New Construction,,2025-10-22
3133,091400,arlington,7717 BUCCANEER CIRCLE,RP,New Construction,,2025-10-22
36048,071931,arlington,306 N BOWEN ROAD,CP,Remodel/Alterations/Repairs,,2025-10-22
25997,71931,arlington,"306 N BOWEN ROAD, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-22
25999,91400,arlington,"7717 BUCCANEER CIRCLE, Arlington TX",RP,New Construction,,2025-10-22
57822,BLDC-010119-2025,colleyville,5318 BRANSFORD RD Colleyville TX 76034,"Building Commercial - Alteration, Remodel, Repair",demo interior space back to shell,,2025-10-21
36083,084093,arlington,900 E RANDOL MILL ROAD,CP,Remodel/Alterations/Repairs,,2025-10-21
26011,71103,arlington,"6223 MINUTEMAN LANE, Arlington TX",RP,Remodel/Alterations/Repairs,,2025-10-21
26019,84106,arlington,"900 E RANDOL MILL ROAD, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-21
26020,84100,arlington,"900 E RANDOL MILL ROAD, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-21
26021,90194,arlington,"706 GARDINER STREET, Arlington TX",RP,New Construction,,2025-10-21
26018,84110,arlington,"900 E RANDOL MILL ROAD, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-21
26022,84096,arlington,"900 E RANDOL MILL ROAD, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-21
26023,84093,arlington,"900 E RANDOL MILL ROAD, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-21
26024,84084,arlington,"900 E RANDOL MILL ROAD, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-21
25455,PB25-14715,fort_worth,"6028 SPRING RANCH DR, BLDG, Fort Worth TX 76179",Residential Accessory New,Attached pergola,,2025-10-21
25453,PB25-14667,fort_worth,"8900 WATERCHASE CIR, Fort Worth TX 76120",Residential Accessory New,8900 Waterchase Fence,,2025-10-21
25450,FENC-0925-1288,north_richland_hills,"7413 SPRING LEA WAY, North Richland Hills TX",Fence,0An autoloader for drone delivery is being added to the site in the northern parking lot. The new installation includes two Clooamdminge rpcaiadl s- aFnedn cae 25' x 21' d area enclosing the drones$.1...,,2025-10-21
25449,FENC-0925-1289,north_richland_hills,"9101 N TARRANT PKWY, North Richland Hills TX",Fence,0An autoloader for drone delivery is being added to the site in the northeast part of the parking lot. The new installation wCioll minmcluerdceia tlw - oF elonacdeing pads and a 25' x 21' d area enclo...,,2025-10-21
25448,ECHR-1025-1940,north_richland_hills,"6705 DOGWOOD LN, North Richland Hills TX",Other (ECHR),M 76180 Mechanical () 0Replacement HVAC (whole system) Remodel/Repair Replace Applicant (817) 291-9676 jfarris239@verizon.net Jimmy Farris,,2025-10-21
867,ATIO-1025-0284,north_richland_hills,"7512 FRANKIE B ST, North Richland Hills TX",Other (ATIO),"P Patio/Deck 0Pour concrete pad, build patio attached to house Patio/Deck With Cover Applicant zfehomes@gmail.com Scott Zimmerman",,2025-10-21
25443,BLDR-0925-1291,north_richland_hills,"9000 KIRK LN, North Richland Hills TX",Other (BLDR),"Building 250Full Gut Major Remodel Applicant CCH Builders, Inc. 9728801710carey.caldwell@sbcglobal.net Carey Caldwell",,2025-10-21
891,BLDR-0825-1261,north_richland_hills,"7705 BRIARCLIFF CT, North Richland Hills TX",Other (BLDR),Building 1200Add onto the side and back of the existing house Addition Applicant Hodges Construction Services hodgesro@gmail.com Roy Hodges,,2025-10-21
36084,084084,arlington,900 E RANDOL MILL ROAD,CP,Remodel/Alterations/Repairs,,2025-10-21
36082,084096,arlington,900 E RANDOL MILL ROAD,CP,Remodel/Alterations/Repairs,,2025-10-21
3163,090194,arlington,706 GARDINER STREET,RP,New Construction,,2025-10-21
36080,084100,arlington,900 E RANDOL MILL ROAD,CP,Remodel/Alterations/Repairs,,2025-10-21
36079,084106,arlington,900 E RANDOL MILL ROAD,CP,Remodel/Alterations/Repairs,,2025-10-21
36078,084110,arlington,900 E RANDOL MILL ROAD,CP,Remodel/Alterations/Repairs,,2025-10-21
36070,071103,arlington,6223 MINUTEMAN LANE,RP,Remodel/Alterations/Repairs,,2025-10-21
25466,PB25-14611,fort_worth,"9125 BRINSON DR, Fort Worth TX 76244",Residential Addition,9125 Brinson Dr,,2025-10-20
25459,ECHR-0925-1908,north_richland_hills,"8213 FENWICK DR, North Richland Hills TX",Other (ECHR),M Mechanical () 0Installation for replacement of a Furnace Remodel/Repair Replace Applicant (214) 267-2007 PERMITS@THEONTIMEEXPERTS.COM MORRIS KELLEY,,2025-10-20
25460,ECHR-1025-1936,north_richland_hills,"5705 GUADALAJARA DR, North Richland Hills TX",Other (ECHR),M Mechanical () 0Installing a Lennox 4 ton single stage heat pump full system Remodel/Repair Replace Applicant 1st Choice Plumbing Heating a(n8d1 7A)i r8 8S8o-lu53ti0o0ns permits@1stchoiceairsolutions...,,2025-10-20
25462,PB25-14622,fort_worth,"9901 SHELBURNE RD, Fort Worth TX 76244",Residential Accessory New,Fort Worth Custom Fence,,2025-10-20
25467,PB25-14628,fort_worth,"8316 SHORE VIEW DR, Fort Worth TX 76108",Residential Addition,Allen Home Renovation And Remodeling,,2025-10-20
25468,PB25-14636,fort_worth,"5452 SANTA BARBARA AVE, Fort Worth TX 76114",Residential Addition,HARTFIELD DEVELOPMENT GROUP LLC,,2025-10-20
25469,PB25-14638,fort_worth,"4016 LOCKE AVE, Fort Worth TX 76107",Residential Addition,HARTFIELD DEVELOPMENT GROUP LLC,,2025-10-20
25470,PB25-14644,fort_worth,"4309 GREEN TEAL ST, Fort Worth TX 76262",Residential Addition,4309 Green Teal,,2025-10-20
25471,PB25-14657,fort_worth,"8129 RUSE SPRINGS LN, Fort Worth TX 76131",Residential Addition,CH CONCRETE AND FENCE,,2025-10-20
252,PB25-14624,fort_worth,"2213 HAWTHORNE AVE, Fort Worth TX 76110",Residential Addition,WARREN ADDITION,,2025-10-20
251,PB25-14621,fort_worth,"4620 PENTRIDGE DR, Fort Worth TX 76036",Residential Addition,4920 Pentridge Dr. Patio Cover,,2025-10-20
25474,PB25-14618,fort_worth,"3552 TWIN POND TRL, Fort Worth TX 76040",Residential Addition,Attached Structure,,2025-10-20
249,PB25-14660,fort_worth,"6416 DAKAR RD, Fort Worth TX 76116",Residential Addition,Interior remodel with addition,,2025-10-20
3205,086239,arlington,1019  BIRD'S FORT TRL   ,RP,New Construction,,2025-10-20
26037,86239,arlington,"1019  BIRD'S FORT TRL   , Arlington TX",RP,New Construction,,2025-10-20
3207,068876,arlington,525 113TH STREET,CP,New Construction,,2025-10-17
3213,089339,arlington,5643 TAYLOR TRAIL,RP,New Construction,,2025-10-17
36132,078996,arlington,2241 S WATSON ROAD Suite 181,CP,Remodel/Alterations/Repairs,,2025-10-17
36133,078394,arlington,1733 E RANDOL MILL ROAD,CP,Remodel/Alterations/Repairs,,2025-10-17
259,PB25-14532,fort_worth,"224 FLOWER RIDGE DR, Fort Worth TX 76108",Residential Addition,Thomas Patio Cover,,2025-10-17
25491,PB25-14564,fort_worth,"3000 PECOS ST, Fort Worth TX 76119",Residential Addition,Oscar Sanchez,,2025-10-17
25490,PB25-14548,fort_worth,"841 SPRINGBROOK DR, Fort Worth TX 76107",Residential Addition,Asylos LLC,,2025-10-17
25489,PB25-14528,fort_worth,"3700 AVE K, Fort Worth TX 76105",Residential Addition,3700 AVE K,,2025-10-17
25488,PB25-14524,fort_worth,"3901 MOCKINGBIRD LN, Fort Worth TX 76109",Residential Addition,METRO CODE,,2025-10-17
25486,PB25-14563,fort_worth,"144 ROCKIN RIVER DR, Fort Worth TX 76120",Residential Accessory New,Backyard Patio Expansion with Covered Patio Upgrade,,2025-10-17
25483,PB25-14569,fort_worth,"7337 SAKER ST, Fort Worth TX 76179 United States",Residential Accessory New,RIS-7337 SAKER ST-EMERALD OD KITCHEN,,2025-10-17
25480,FENC-1025-1318,north_richland_hills,"7413 SPRING LEA WAY, North Richland Hills TX",Fence,014 FT 5FT High Wrought Iron With self closing gate Applicant MAE Home Services LLC (214) 649-6536 mike.e@dfwinvestors.biz Michael Enriquez,,2025-10-17
829,FENC-0925-1281,north_richland_hills,"4704 HOLIDAY LN, North Richland Hills TX",Fence,0Building a privacy around the pool with metal posts every 4 feet 6 feet high with heavy quality mesh screen with seRlfe lsaitdcehnintiga lgate. Applicant (972) 494-0322 idealhome360@gmail.com Alaedin...,,2025-10-17
25478,ECHR-1025-1934,north_richland_hills,"7300 COVENTRY CIR, North Richland Hills TX",Other (ECHR),M Mechanical () 0Remove and replace new 5 ton gas system AND remove and replace new 2 ton gas system Remodel/Repair Replace Applicant Max Heating & Cooling LLC (817) 459-4100 permits.office@willardac....,,2025-10-17
25477,ECHR-1025-1935,north_richland_hills,"7929 WOODSIDE TRL, North Richland Hills TX",Other (ECHR),M Mechanical () 0Replace 2.5 Ton Coil Only Remodel/Repair Replace Applicant (972) 512-0030 permits@cotesmechanical.com Cote Wyatt,,2025-10-17
26039,68876,arlington,"525 113TH STREET, Arlington TX",CP,New Construction,,2025-10-17
26040,71963,arlington,"1109 GREEK ROW DRIVE, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-17
26041,89339,arlington,"5643 TAYLOR TRAIL, Arlington TX",RP,New Construction,,2025-10-17
26042,78996,arlington,"2241 S WATSON ROAD Suite 181, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-17
26043,78394,arlington,"1733 E RANDOL MILL ROAD, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-17
36130,071963,arlington,1109 GREEK ROW DRIVE,CP,Remodel/Alterations/Repairs,,2025-10-17
26048,78835,arlington,"8107 HOLLY HOCK DRIVE, Arlington TX",RP,New Construction,,2025-10-16
57635,25-000344,westlake,1700 Solana Blvd,,Ventanas Ornamental Iron fence with masonry stone columns and Dog Park. 2700 linear ft at 5 foot in height.,,2025-10-16
26058,88183,arlington,"1410 ODETTE DRIVE, Arlington TX",RP,New Construction,,2025-10-16
26055,72663,arlington,"3008 PITKIN DRIVE, Arlington TX",RP,Remodel/Alterations/Repairs,,2025-10-16
26052,82878,arlington,"2402 HONEY DRIVE, Arlington TX",RP,New Construction,,2025-10-16
26051,88245,arlington,"6205 SIERRA COURT, Arlington TX",RP,Remodel/Alterations/Repairs,,2025-10-16
26049,59464,arlington,"2501 E MAYFIELD ROAD 122, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-16
3221,029269,arlington,5200 W SUBLETT ROAD Bldg A,CP,New Construction,,2025-10-16
36146,080512,arlington,2604 FURRS STREET,CP,Remodel/Alterations/Repairs,,2025-10-16
3232,078835,arlington,8107 HOLLY HOCK DRIVE,RP,New Construction,,2025-10-16
36151,059464,arlington,2501 E MAYFIELD ROAD 122,CP,Remodel/Alterations/Repairs,,2025-10-16
36154,088245,arlington,6205 SIERRA COURT,RP,Remodel/Alterations/Repairs,,2025-10-16
3237,082878,arlington,2402 HONEY DRIVE,RP,New Construction,,2025-10-16
36159,072663,arlington,3008 PITKIN DRIVE,RP,Remodel/Alterations/Repairs,,2025-10-16
3244,088183,arlington,1410 ODETTE DRIVE,RP,New Construction,,2025-10-16
25505,PB25-14502,fort_worth,"4220 HARTWOOD DR, Fort Worth TX 76109",Residential Addition,BRIANNA STROUP,,2025-10-16
265,PB25-14517,fort_worth,"7360 TIN STAR DR, Fort Worth TX 76179",Residential Addition,DECK PATIO,,2025-10-16
25501,FENC-1025-1310,north_richland_hills,"6809 SWALLOW LN, North Richland Hills TX",Fence,0Replacing existing in same footprint on same galvanized posts with new 2x4 rails and cedar pickets Applicant Freedom TX LLC (972) 400-2548 sales@freedomtx.com Zachary Stewart,,2025-10-16
25500,FENC-1025-1311,north_richland_hills,"6813 SWALLOW LN, North Richland Hills TX",Fence,0replacement Applicant Freedom TX LLC (972) 400-2548 sales@freedomtx.com Zachary Stewart,,2025-10-16
25499,ECHR-1025-1927,north_richland_hills,"8213 KENTWOOD DR, North Richland Hills TX",Other (ECHR),M Mechanical () 0Furnace Installation Remodel/Repair Replace Applicant (214) 267-2007 PERMITS@THEONTIMEEXPERTS.COM MORRIS KELLEY,,2025-10-16
25498,ECHR-1025-1932,north_richland_hills,"6705 DOGWOOD LN, North Richland Hills TX",Other (ECHR),M Mechanical () 0Installing Air Handler Remodel/Repair Replace Applicant North tarrant heat and air melissa@northtarrantac.com Chris Brown,,2025-10-16
25497,ECHR-1025-1931,north_richland_hills,"6705 NOB HILL CT, North Richland Hills TX",Other (ECHR),M Mechanical () 0Install 3-ton horizontal heat pump system with Air Ranger filtration Remodel/Repair Replace Applicant (214) 267-2007 PERMITS@THEONTIMEEXPERTS.COM MORRIS KELLEY,,2025-10-16
26046,80512,arlington,"2604 FURRS STREET, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-16
26044,29269,arlington,"5200 W SUBLETT ROAD Bldg A, Arlington TX",CP,New Construction,,2025-10-16
838,GAR-1025-3119,north_richland_hills,"9016 BELSHIRE DR, North Richland Hills TX",Other (GAR),"North Richland Hills, TX Garage Sale 0 Individual Garage Sale/Estate Sale Applicant Farmer Family Pools hope24farmer@gmail.com Hope Farmer",,2025-10-15
25507,ECHR-1025-1933,north_richland_hills,"7928 CHADDINGTON DR, North Richland Hills TX",Other (ECHR),M Mechanical () 0REPLACEMENT OF 2 INDOOR UNITS Remodel/Repair Replace Applicant Hunter Super Techs dba Sunny Service 8177309000permits@sunnyservice.com Christi Martinez,,2025-10-15
25509,PB25-14450,fort_worth,"8309 LUPINE CIR S, Fort Worth TX 76135",Residential Accessory Addition,DAVID BODDEN,,2025-10-15
548,PB25-14427,fort_worth,"3621 RIDGLEA COUNTRY CLUB DR, Fort Worth TX 76116",Residential Accessory Addition,Taylor-3621 RCC POOL,,2025-10-15
25511,PB25-14437,fort_worth,"3005 RATON DR, Fort Worth TX 76116",Residential Accessory Addition,3005 Raton Dr,,2025-10-15
25516,PB25-14439,fort_worth,"5829 RIVER MEADOWS PL, Fort Worth TX 76112",Residential Addition,HARRISON,,2025-10-15
25517,PB25-14441,fort_worth,"4908 CALLAHAN ST, Fort Worth TX 76105",Residential Addition,JAYS CUSTOM FRAMIND AND TRIM,,2025-10-15
26072,78795,arlington,"722 N FIELDER ROAD , Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-15
26071,64734,arlington,"706 S FIELDER ROAD, Arlington TX",RP,New Construction,,2025-10-15
26067,11138,arlington,"1701  MANSFIELD WEBB RD  Bldg , Arlington TX",CP,New Construction,,2025-10-15
26066,11134,arlington,"1715  MANSFIELD WEBB RD   , Arlington TX",CP,New Construction,,2025-10-15
26065,11614,arlington,"1711  MANSFIELD WEBB RD   , Arlington TX",CP,New Construction,,2025-10-15
26064,11136,arlington,"1709  MANSFIELD WEBB RD   , Arlington TX",CP,New Construction,,2025-10-15
26063,11137,arlington,"1705  MANSFIELD WEBB RD   , Arlington TX",CP,New Construction,,2025-10-15
26062,11340,arlington,"1703  MANSFIELD WEBB RD   , Arlington TX",CP,New Construction,,2025-10-15
3249,011340,arlington,1703  MANSFIELD WEBB RD   ,CP,New Construction,,2025-10-15
3250,011137,arlington,1705  MANSFIELD WEBB RD   ,CP,New Construction,,2025-10-15
3251,011136,arlington,1709  MANSFIELD WEBB RD   ,CP,New Construction,,2025-10-15
3252,011614,arlington,1711  MANSFIELD WEBB RD   ,CP,New Construction,,2025-10-15
3253,011134,arlington,1715  MANSFIELD WEBB RD   ,CP,New Construction,,2025-10-15
3254,011138,arlington,1701  MANSFIELD WEBB RD  Bldg ,CP,New Construction,,2025-10-15
3259,064734,arlington,706 S FIELDER ROAD,RP,New Construction,,2025-10-15
36178,078795,arlington,722 N FIELDER ROAD ,CP,Remodel/Alterations/Repairs,,2025-10-15
25526,PB25-14401,fort_worth,"204 CASA BLANCA AVE, Fort Worth TX 76107",Residential Addition,RUSHINGS REMODEL & REPAIR LLC,,2025-10-14
25525,PB25-14375,fort_worth,"6224 CURZON AVE, Fort Worth TX 76116",Residential Addition,Junior Desinor,,2025-10-14
25523,PB25-14343,fort_worth,"3512 CAROLINE CT, Fort Worth TX 76137",Residential Accessory New,8' Stained Fence,,2025-10-14
25520,PB25-14350,fort_worth,"7705 PENSACOLA AVE, Fort Worth TX 76116",Residential Accessory Addition,FRONT PORCH,,2025-10-14
25519,FENC-0925-1301,north_richland_hills,"8829 JASON CT, North Richland Hills TX",Fence,0Replacing brittle wood fencing with new wood panels but keeping the same pattern/structure Applicant salmeron.betuel.imer1@gmail.com Imer Salmeron,,2025-10-14
25527,PB25-14594,fort_worth,"1312 PINEHURST DR, Fort Worth TX 76134",Residential Addition,1312 Pinehurst,,2025-10-14
26103,55112,arlington,"5940 W INTERSTATE 20 HIGHWAY, Arlington TX",CP,Remodel/Alterations/Repairs,,2025-10-13
26098,64938,arlington,"1400 ODETTE DRIVE, Arlington TX",CP,New Construction,,2025-10-13
271,PB25-14314,fort_worth,"5705 MOON FLOWER CT, Fort Worth TX 76244",Residential Addition,5705 moon flower patio cover,,2025-10-13
25543,PB25-14290,fort_worth,"3617 CINDY DR, Fort Worth TX 76111",Residential Addition,PRO BUILDERS USA LLC,,2025-10-13
36236,055112,arlington,5940 W INTERSTATE 20 HIGHWAY,CP,Remodel/Alterations/Repairs,,2025-10-13
273,PB25-14295,fort_worth,"14620 SAN MADRID TRL, Fort Worth TX 76052",Residential Addition,15x15 Carter patio cover,,2025-10-13
