id,permit_id,city,property_address,city_name,zip_code,permit_type,description,status,issued_date,applicant_name,contractor_name,estimated_value,lead_type,lead_subtypes,categorization_confidence,scraped_at
1980,24001638,grapevine,"414 Turner Rd., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-05-13,,,150,,,,2025-12-02 12:36:01.135707
1979,24001633,grapevine,"704 Preston Pl., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-05-13,,,150,,,,2025-12-02 12:36:01.125065
1909,24001325,grapevine,"301 Capitol St., Grapevine TX",Grapevine,,Electrical,Sign - Electrical,Issued,2024-05-13,,,50,,,,2025-12-02 12:36:00.927186
1908,24001322,grapevine,"301 Capitol St., Grapevine TX",Grapevine,,Electrical,Sign - Electrical,Issued,2024-05-13,,,50,,,,2025-12-02 12:36:00.926280
1906,24001320,grapevine,"301 Capitol St., Grapevine TX",Grapevine,,Electrical,Sign - Electrical,Issued,2024-05-13,,,50,,,,2025-12-02 12:36:00.925626
1905,24001319,grapevine,"301 Capitol St., Grapevine TX",Grapevine,,Electrical,Sign - Electrical,Issued,2024-05-13,,,50,,,,2025-12-02 12:36:00.925505
1849,24001112,grapevine,"422 S Main St., Grapevine TX",Grapevine,,Sign,Sign,Issued,2024-05-13,,,54,,,,2025-12-02 12:36:00.829401
1981,24001645,grapevine,"3269 Shady Angela Cir, Grapevine TX",Grapevine,,Plumbing,Plumbing -,Issued,2024-05-10,,,87,,,,2025-12-02 12:36:01.146674
1978,24001607,grapevine,"000788 for Oak Dr., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-05-09,,,116.5,,,,2025-12-02 12:36:01.106420
1968,24001576,grapevine,"951 Turner Rd., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-05-09,,,150,,,,2025-12-02 12:36:01.083432
1976,24001604,grapevine,"1800 Castle Ct., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-05-08,,,37,,,,2025-12-02 12:36:01.105367
1972,24001590,grapevine,"3603 High Dr., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-05-06,,,219.46,,,,2025-12-02 12:36:01.088435
1971,24001588,grapevine,"834 Rainbow St, Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-05-06,,,37,,,,2025-12-02 12:36:01.087724
1970,24001587,grapevine,"834 Rainbow St, Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-05-06,,,37,,,,2025-12-02 12:36:01.087613
1969,24001581,grapevine,"334 S Barton St, Grapevine TX",Grapevine,,Building,Conditional Use CU24-22; House of Shine,Issued,2024-05-06,,,500,,,,2025-12-02 12:36:01.084890
1967,24001567,grapevine,"651 S Main St., Grapevine TX",Grapevine,,Temporary Use,Temporary Use,Issued,2024-05-03,,,0,,,,2025-12-02 12:36:01.079673
1965,24001550,grapevine,"1701 W St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-05-03,,,4027,,,,2025-12-02 12:36:01.071840
1964,24001549,grapevine,"909 S Main St., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-05-02,,,45,,,,2025-12-02 12:36:01.071739
1963,24001548,grapevine,"909 S Main St., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-05-02,,,137,,,,2025-12-02 12:36:01.071617
1961,24001543,grapevine,"301 Capitol St., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-05-02,,,37,,,,2025-12-02 12:36:01.069281
1888,24001273,grapevine,"419 S Main St., Grapevine TX",Grapevine,,Sign,Sign,Issued,2024-05-02,,,54,,,,2025-12-02 12:36:00.906781
1877,24001252,grapevine,"2301 Pool Rd., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-05-02,,,829.08,,,,2025-12-02 12:36:00.899703
1958,24001529,grapevine,"929 SF Rd., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-05-01,,,120.37,,,,2025-12-02 12:36:01.051504
1915,24001342,grapevine,"215 E Wall St., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-05-01,,,1230,,,,2025-12-02 12:36:00.936911
1895,24001291,grapevine,"1229 Pine St., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-05-01,,,1156.25,,,,2025-12-02 12:36:00.915658
1891,24001278,grapevine,"707 E Wall St., Grapevine TX",Grapevine,,Fence,Fence -,Issued,2024-05-01,,,21,,,,2025-12-02 12:36:00.908687
1957,24001524,grapevine,"501 W St, Grapevine TX",Grapevine,,Building,"Conditional Use CU24-21; Freeman GMC,",Issued,2024-04-30,,,725,,,,2025-12-02 12:36:01.048271
1955,24001518,grapevine,"1932 Dove Rd., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-04-30,,,0,,,,2025-12-02 12:36:01.047389
1954,24001517,grapevine,"402 Turner Rd., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-30,,,42,,,,2025-12-02 12:36:01.047272
1951,24001500,grapevine,"2 other will Wentwood Dr., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-04-30,,,37,,,,2025-12-02 12:36:01.022893
1945,24001459,grapevine,"3308 Jerry St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-30,,,37,,,,2025-12-02 12:36:01.001474
1941,24001443,grapevine,"1066 Easy St., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-30,,,150,,,,2025-12-02 12:36:00.996241
1903,24001314,grapevine,"1217 W St, Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-04-30,,,757,,,,2025-12-02 12:36:00.923789
1809,24000992,grapevine,"1601 W St, Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-30,,,8415,,,,2025-12-02 12:36:00.777394
1952,24001501,grapevine,"4161 Jerry St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-29,,,37,,,,2025-12-02 12:36:01.023043
1950,24001496,grapevine,"2024 Dr., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-29,,,37,,,,2025-12-02 12:36:01.020449
1949,24001489,grapevine,"221 Lucas Dr., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-04-29,,,37,,,,2025-12-02 12:36:01.016374
1944,24001450,grapevine,"324 Ruth St., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-29,,,1362.5,,,,2025-12-02 12:36:00.999239
1734,24000689,grapevine,"422 S Main St., Grapevine TX",Grapevine,,Certificate of Occupancy,Certificate of,Issued,2024-04-29,,,50,,,,2025-12-02 12:36:00.678420
1704,24000574,grapevine,1000 Texan Grapevine St,Grapevine,,Certificate of Occupancy,Certificate of,Issued,2024-04-29,,,50,,,,2025-12-02 12:36:00.645885
1880,24001258,grapevine,"1229 Pine St., Grapevine TX",Grapevine,,Fence,Fence -,Issued,2024-04-26,,,176.55,,,,2025-12-02 12:36:00.902089
1863,24001200,grapevine,1000 Texan Grapevine St,Grapevine,,Building,Building -,Issued,2024-04-26,,,334.95,,,,2025-12-02 12:36:00.871782
1947,24001467,grapevine,"1806 Dunn St., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-25,,,37,,,,2025-12-02 12:36:01.003816
1939,24001436,grapevine,"1 Tate Ave., Grapevine TX",Grapevine,,Electrical,Sign - Electrical,Issued,2024-04-25,,,78,,,,2025-12-02 12:36:00.994591
1938,24001435,grapevine,"1 Tate Ave., Grapevine TX",Grapevine,,Electrical,Sign - Electrical,Issued,2024-04-25,,,78,,,,2025-12-02 12:36:00.994289
1927,24001376,grapevine,"520 W St, Grapevine TX",Grapevine,,Fence,Fence -,Issued,2024-04-25,,,21,,,,2025-12-02 12:36:00.956369
1817,24001027,grapevine,"1217 W St, Grapevine TX",Grapevine,,Sign,Sign,Issued,2024-04-25,,,120,,,,2025-12-02 12:36:00.793562
1815,24001023,grapevine,"1217 W St, Grapevine TX",Grapevine,,Electrical,Sign - Electrical,Issued,2024-04-25,,,315,,,,2025-12-02 12:36:00.792097
1946,24001463,grapevine,"651 S Main St., Grapevine TX",Grapevine,,Building,Banner Permit,Issued,2024-04-24,,,21,,,,2025-12-02 12:36:01.002579
1943,24001449,grapevine,"324 Ruth St., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-04-24,,,37,,,,2025-12-02 12:36:00.999119
1942,24001445,grapevine,"1137 Pine St., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-24,,,0,,,,2025-12-02 12:36:00.997173
1934,24001430,grapevine,"510 Smith St., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-04-24,,,37,,,,2025-12-02 12:36:00.991945
1940,24001442,grapevine,"942 Minters Don St, Grapevine TX",Grapevine,,Building,Board of,Issued,2024-04-23,,,100,,,,2025-12-02 12:36:00.996132
1937,24001433,grapevine,"3611 High Dr., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-23,,,72,,,,2025-12-02 12:36:00.993604
1936,24001432,grapevine,"3611 High Dr., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-04-23,,,37,,,,2025-12-02 12:36:00.993499
1935,24001431,grapevine,"510 Smith St., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-04-23,,,37,,,,2025-12-02 12:36:00.992080
1933,24001413,grapevine,"1806 Dunn St., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-04-23,,,37,,,,2025-12-02 12:36:00.982317
1931,24001392,grapevine,"904 Lucas Dr., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-23,,,37,,,,2025-12-02 12:36:00.965175
1925,24001361,grapevine,"3301 Marsh Ln., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-04-23,,,37,,,,2025-12-02 12:36:00.947277
1923,24001356,grapevine,"1701 W St, Grapevine TX",Grapevine,,Temporary Use,Temporary Use,Issued,2024-04-23,,,0,,,,2025-12-02 12:36:00.943838
1900,24001301,grapevine,"1601 W St, Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-04-23,,,2006.31,,,,2025-12-02 12:36:00.919174
1862,24001198,grapevine,"2524 Lone St, Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-23,,,150,,,,2025-12-02 12:36:00.871647
1822,24001037,grapevine,"1701 W St, Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-22,,,127875,,,,2025-12-02 12:36:00.799492
1932,24001403,grapevine,"201 Ball St., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-19,,,0,,,,2025-12-02 12:36:00.977741
1878,24001254,grapevine,"2700 Shady Hill Cary St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-19,,,37,,,,2025-12-02 12:36:00.900142
1870,24001213,grapevine,"411 S Main St., Grapevine TX",Grapevine,,Sign,Sign,Issued,2024-04-19,,,50,,,,2025-12-02 12:36:00.877075
1928,24001377,grapevine,"520 W St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-17,,,81,,,,2025-12-02 12:36:00.956478
1926,24001373,grapevine,"2813 East Ct., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-17,,,37,,,,2025-12-02 12:36:00.955055
1924,24001360,grapevine,"727 E Wall St., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-17,,,45,,,,2025-12-02 12:36:00.947153
1922,24001351,grapevine,"215 E Wall St., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-04-17,,,72,,,,2025-12-02 12:36:00.941828
1921,24001350,grapevine,"215 E Wall St., Grapevine TX",Grapevine,,Fence,Fence -,Issued,2024-04-17,,,21,,,,2025-12-02 12:36:00.941647
1919,24001348,grapevine,"100 W Vine St., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-04-17,,,37,,,,2025-12-02 12:36:00.940637
1914,24001340,grapevine,"2823 Jeffrey St, Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-04-17,,,37,,,,2025-12-02 12:36:00.936126
1893,24001284,grapevine,"1703 W St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-17,,,37,,,,2025-12-02 12:36:00.911383
1762,24000825,grapevine,"121 Woods Ave., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-17,,,5878.13,,,,2025-12-02 12:36:00.718205
1920,24001349,grapevine,"100 W Vine St., Grapevine TX",Grapevine,,Building,Electric Permit,Issued,2024-04-16,,,0,,,,2025-12-02 12:36:00.940832
1918,24001346,grapevine,"728 Weddle Dr., Grapevine TX",Grapevine,,Fence,Fence -,Issued,2024-04-16,,,0,,,,2025-12-02 12:36:00.938191
1917,24001344,grapevine,"215 E Wall St., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-16,,,72,,,,2025-12-02 12:36:00.937123
1916,24001343,grapevine,"215 E Wall St., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-16,,,109.73,,,,2025-12-02 12:36:00.937018
1901,24001309,grapevine,"215 E Wall St., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-04-16,,,109.73,,,,2025-12-02 12:36:00.922061
1913,24001332,grapevine,"301 Capitol St., Grapevine TX",Grapevine,,Electrical,Sign - Electrical,Issued,2024-04-15,,,0,,,,2025-12-02 12:36:00.931137
1912,24001330,grapevine,"1333 Pine St., Grapevine TX",Grapevine,,Building,Multifamily,Issued,2024-04-15,,,0,,,,2025-12-02 12:36:00.929308
1911,24001329,grapevine,"301 Capitol St., Grapevine TX",Grapevine,,Electrical,Sign - Electrical,Issued,2024-04-15,,,0,,,,2025-12-02 12:36:00.929133
1910,24001328,grapevine,"1137 Pine St., Grapevine TX",Grapevine,,Building,Multifamily,Issued,2024-04-15,,,0,,,,2025-12-02 12:36:00.929027
1907,24001321,grapevine,"301 Capitol St., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-15,,,37,,,,2025-12-02 12:36:00.926170
1904,24001318,grapevine,"301 Capitol St., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-15,,,37,,,,2025-12-02 12:36:00.925386
1902,24001313,grapevine,5 feet of Grapevine Rd.,Grapevine,,Plumbing,Plumbing,Issued,2024-04-15,,,5564.86,,,,2025-12-02 12:36:00.923643
1672,24000436,grapevine,"1703 W St, Grapevine TX",Grapevine,,Certificate of Occupancy,Certificate of,Issued,2024-04-15,,,50,,,,2025-12-02 12:36:00.611460
1853,24001159,grapevine,"400 N Main St., Grapevine TX",Grapevine,,Certificate of Occupancy,Certificate of,Issued,2024-04-12,,,50,,,,2025-12-02 12:36:00.852853
1836,24001067,grapevine,"2200 Pool Rd., Grapevine TX",Grapevine,,Certificate of Occupancy,Certificate of,Issued,2024-04-12,,,50,,,,2025-12-02 12:36:00.811345
1894,24001285,grapevine,"1703 W St, Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-04-11,,,72,,,,2025-12-02 12:36:00.911533
1890,24001277,grapevine,"707 E Wall St., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-04-11,,,37,,,,2025-12-02 12:36:00.908596
1887,24001271,grapevine,"460 W St, Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-04-11,,,37,,,,2025-12-02 12:36:00.906642
1868,24001211,grapevine,1000 Texan Grapevine St,Grapevine,,Electrical,Sign - Electrical,Issued,2024-04-11,,,90,,,,2025-12-02 12:36:00.876810
1867,24001210,grapevine,1000 Texan Grapevine St,Grapevine,,Electrical,Sign - Electrical,Issued,2024-04-11,,,90,,,,2025-12-02 12:36:00.876676
1811,24001006,grapevine,"205 SF to Way,, Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-11,,,704.55,,,,2025-12-02 12:36:00.784708
1886,24001267,grapevine,"1419 W St, Grapevine TX",Grapevine,,Building,Banner Permit,Issued,2024-04-10,,,21,,,,2025-12-02 12:36:00.904402
1885,24001266,grapevine,"1469 W St, Grapevine TX",Grapevine,,Building,Banner Permit,Issued,2024-04-10,,,21,,,,2025-12-02 12:36:00.904228
1884,24001265,grapevine,"1319 W St, Grapevine TX",Grapevine,,Building,Banner Permit,Issued,2024-04-10,,,21,,,,2025-12-02 12:36:00.904121
1883,24001264,grapevine,"1219 W St, Grapevine TX",Grapevine,,Building,Banner Permit,Issued,2024-04-10,,,21,,,,2025-12-02 12:36:00.903980
1882,24001262,grapevine,"1217 W St, Grapevine TX",Grapevine,,Building,Banner Permit,Issued,2024-04-10,,,21,,,,2025-12-02 12:36:00.903014
1582,24000156,grapevine,"1601 W St, Grapevine TX",Grapevine,,Certificate of Occupancy,Certificate of,Issued,2024-04-10,,,0,,,,2025-12-02 12:36:00.506919
1881,24001259,grapevine,"1229 Pine St., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-04-09,,,37,,,,2025-12-02 12:36:00.902242
1879,24001256,grapevine,"717 Cabernet Jerry St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-09,,,37,,,,2025-12-02 12:36:00.900883
1876,24001251,grapevine,"1703 W St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-09,,,45,,,,2025-12-02 12:36:00.899596
1875,24001250,grapevine,"1703 W St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-09,,,37,,,,2025-12-02 12:36:00.899495
1874,24001229,grapevine,"2801 Roaring St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-09,,,37,,,,2025-12-02 12:36:00.885804
1865,24001205,grapevine,"719 Cory St., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-09,,,150,,,,2025-12-02 12:36:00.874281
1861,24001196,grapevine,"1421 Rider Cir., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-09,,,2986,,,,2025-12-02 12:36:00.871410
1859,24001180,grapevine,"717 Cory St., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-09,,,150,,,,2025-12-02 12:36:00.862069
1855,24001162,grapevine,"909 S Main St., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-09,,,847.28,,,,2025-12-02 12:36:00.854319
1696,24000534,grapevine,"1217 W St, Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-09,,,9776.25,,,,2025-12-02 12:36:00.636458
1873,24001227,grapevine,"5 ton gas Dr., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-04-08,,,37,,,,2025-12-02 12:36:00.885068
1848,24001111,grapevine,"407 N Main St., Grapevine TX",Grapevine,,Fence,Fence -,Issued,2024-04-08,,,21,,,,2025-12-02 12:36:00.829279
1872,24001220,grapevine,"5 ton spl, Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-04-05,,,37,,,,2025-12-02 12:36:00.882078
1871,24001219,grapevine,"417 W Wall St., Grapevine TX",Grapevine,,Building,Board of,Issued,2024-04-05,,,100,,,,2025-12-02 12:36:00.881964
1866,24001207,grapevine,"420 Holly St., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-04,,,0,,,,2025-12-02 12:36:00.874845
1864,24001204,grapevine,"719 Cory St., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-04,,,37,,,,2025-12-02 12:36:00.874153
1851,24001120,grapevine,"2 Tate Ave., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-04-04,,,202.95,,,,2025-12-02 12:36:00.832575
1850,24001116,grapevine,"3525 Grande Llc St, Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-04-04,,,162,,,,2025-12-02 12:36:00.830396
1847,24001110,grapevine,"2733 Hidden Dr, Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-04-04,,,33.25,,,,2025-12-02 12:36:00.829145
1857,24001168,grapevine,"804 Port America Pl, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-03,,,57,,,,2025-12-02 12:36:00.857395
1854,24001161,grapevine,"909 S Main St., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-03,,,37,,,,2025-12-02 12:36:00.854212
1858,24001171,grapevine,"636 S Main St., Grapevine TX",Grapevine,,Temporary Use,Temporary Use,Issued,2024-04-02,,,0,,,,2025-12-02 12:36:00.858621
1856,24001165,grapevine,"909 S Main St., Grapevine TX",Grapevine,,Certificate of Occupancy,Certificate of,Issued,2024-04-02,,,0,,,,2025-12-02 12:36:00.856564
1830,24001057,grapevine,"1219 W St, Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-04-02,,,81,,,,2025-12-02 12:36:00.807397
1852,24001126,grapevine,"1 Portamerica St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-04-01,,,37,,,,2025-12-02 12:36:00.837126
1846,24001109,grapevine,"2733 Hidden Dr, Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-04-01,,,37,,,,2025-12-02 12:36:00.829001
1810,24001001,grapevine,"446 Holly St., Grapevine TX",Grapevine,,Fence,Fence -,Issued,2024-04-01,,,21,,,,2025-12-02 12:36:00.781796
1845,24001107,grapevine,"5 SF Oil Storage Brook Dr., Grapevine TX",Grapevine,,Building,Electric Permit,Issued,2024-03-28,,,0,,,,2025-12-02 12:36:00.827428
1844,24001102,grapevine,"1701 W St, Grapevine TX",Grapevine,,Building,Conditional Use CU24-19; Sam's Club SPRC,Issued,2024-03-28,,,500,,,,2025-12-02 12:36:00.823800
1843,24001099,grapevine,"604 S Main St., Grapevine TX",Grapevine,,Certificate of Occupancy,Certificate of,Issued,2024-03-28,,,50,,,,2025-12-02 12:36:00.822593
1842,24001097,grapevine,"3107 Mustang Dr., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-03-28,,,37,,,,2025-12-02 12:36:00.822004
1841,24001093,grapevine,"306 Austin St., Grapevine TX",Grapevine,,Plumbing,Plumbing -,Issued,2024-03-28,,,37,,,,2025-12-02 12:36:00.820343
1820,24001031,grapevine,"1900 Way, Grapevine TX",Grapevine,,Building,Building -,Issued,2024-03-28,,,453.15,,,,2025-12-02 12:36:00.795776
1661,24000398,grapevine,"110 N Main St., Grapevine TX",Grapevine,,Electrical,Sign - Electrical,Issued,2024-03-28,,,123,,,,2025-12-02 12:36:00.602630
1729,24000668,grapevine,"1217 W St, Grapevine TX",Grapevine,,Building,Building -,Issued,2024-03-27,,,2784.38,,,,2025-12-02 12:36:00.671169
1667,24000421,grapevine,"122 N Main St., Grapevine TX",Grapevine,,Certificate of Occupancy,Certificate of,Issued,2024-03-27,,,50,,,,2025-12-02 12:36:00.607578
1839,24001080,grapevine,"460 W St, Grapevine TX",Grapevine,,Building,Building -,Issued,2024-03-26,,,42,,,,2025-12-02 12:36:00.815073
1838,24001074,grapevine,"140 N Main St., Grapevine TX",Grapevine,,Temporary Use,Temporary Use,Issued,2024-03-26,,,0,,,,2025-12-02 12:36:00.813664
1837,24001073,grapevine,"2902 Johnny St, Grapevine TX",Grapevine,,Building,Building -,Issued,2024-03-26,,,0,,,,2025-12-02 12:36:00.813536
1833,24001060,grapevine,"918 Surrey Ln., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-03-26,,,49.88,,,,2025-12-02 12:36:00.808045
1819,24001029,grapevine,"2024 Dr., Grapevine TX",Grapevine,,Building,Manufactured,Issued,2024-03-26,,,42,,,,2025-12-02 12:36:00.794424
1770,24000854,grapevine,"2733 Hidden Dr, Grapevine TX",Grapevine,,Building,Building -,Issued,2024-03-26,,,150,,,,2025-12-02 12:36:00.729515
1835,24001064,grapevine,"480 W St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-03-25,,,37,,,,2025-12-02 12:36:00.810470
1834,24001063,grapevine,"480 W St, Grapevine TX",Grapevine,,Plumbing,Plumbing -,Issued,2024-03-25,,,37,,,,2025-12-02 12:36:00.810380
1832,24001059,grapevine,"3005 Parr Ln., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-03-25,,,37,,,,2025-12-02 12:36:00.807909
1831,24001058,grapevine,"3005 Parr Ln., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-03-25,,,37,,,,2025-12-02 12:36:00.807794
1829,24001056,grapevine,"1219 W St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-03-25,,,37,,,,2025-12-02 12:36:00.807268
1828,24001051,grapevine,"1421 Rider Cir., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-03-22,,,0,,,,2025-12-02 12:36:00.804897
1821,24001035,grapevine,"3000 CHARLES ST, Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-03-22,,,57,,,,2025-12-02 12:36:00.797995
1818,24001028,grapevine,"3718 Kelsey Jeffrey St, Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-03-22,,,37,,,,2025-12-02 12:36:00.793675
1789,24000928,grapevine,"814 E Wall St., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-03-22,,,37,,,,2025-12-02 12:36:00.752515
1765,24000838,grapevine,"3064 High Jerry St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-03-22,,,37,,,,2025-12-02 12:36:00.721479
1742,24000718,grapevine,"2020 W St, Grapevine TX",Grapevine,,Certificate of Occupancy,Certificate of,Issued,2024-03-22,,,50,,,,2025-12-02 12:36:00.687154
1574,24000130,grapevine,"211 E Wall St., Grapevine TX",Grapevine,,Plumbing,Plumbing -,Issued,2024-03-22,,,37,,,,2025-12-02 12:36:00.493934
1816,24001026,grapevine,"821 Fall Creek Marissa St, Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-03-21,,,79,,,,2025-12-02 12:36:00.793455
1812,24001013,grapevine,"381 Banyan Dr., Grapevine TX",Grapevine,,Fence,Fence -,Issued,2024-03-21,,,21,,,,2025-12-02 12:36:00.787013
1803,24000963,grapevine,"121 Woods Ave., Grapevine TX",Grapevine,,Building,Tent Permit,Issued,2024-03-21,,,21,,,,2025-12-02 12:36:00.762698
1814,24001018,grapevine,"2011 W Jerry St, Grapevine TX",Grapevine,,Building,Building -,Issued,2024-03-20,,,1331.25,,,,2025-12-02 12:36:00.789387
1795,24000943,grapevine,"2931 River Charles St, Grapevine TX",Grapevine,,Building,Building -,Issued,2024-03-20,,,150,,,,2025-12-02 12:36:00.757100
1629,24000321,grapevine,"5 SF Oil Storage Brook Dr., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-03-20,,,0,,,,2025-12-02 12:36:00.573242
1808,24000991,grapevine,"1601 W St, Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-03-19,,,37,,,,2025-12-02 12:36:00.777028
1805,24000975,grapevine,"320 Tillery Cir., Grapevine TX",Grapevine,,Mechanical,Mechanical,Issued,2024-03-19,,,96.43,,,,2025-12-02 12:36:00.768425
1799,24000953,grapevine,"918 Surrey Ln., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-03-19,,,150,,,,2025-12-02 12:36:00.759368
1769,24000852,grapevine,"1441 Rider Cir., Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-03-19,,,45,,,,2025-12-02 12:36:00.728885
1763,24000827,grapevine,"918 Surrey Ln., Grapevine TX",Grapevine,,Building,Building -,Issued,2024-03-19,,,1100,,,,2025-12-02 12:36:00.718591
1760,24000819,grapevine,"305 Smith St., Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-03-19,,,45,,,,2025-12-02 12:36:00.716729
1748,24000750,grapevine,"3525 Grande Llc St, Grapevine TX",Grapevine,,Plumbing,Plumbing,Issued,2024-03-19,,,450.9,,,,2025-12-02 12:36:00.701129
1807,24000990,grapevine,"1219 W St, Grapevine TX",Grapevine,,Electrical,Electrical,Issued,2024-03-18,,,297,,,,2025-12-02 12:36:00.776195
